ソフトウェア開発非常,1
多く恩恵,1
恩恵scala,1
scala言語,1
言語gofmt,1
gofmtprettier,1
prettier様々,1
様々コードフォーマッタ,1
コードフォーマッタ開発,1
開発多く,1
多くソフトウェア開発,1
ソフトウェア開発者,1
者日々,1
日々活用,1
活用scala,1
コードフォーマッタ活発,1
活発開発,1
開発scala,1
コードフォーマッタ一つ,1
一つscalafmt,1
scalafmt多く,1
多くscala,1
プロジェクト採用,1
採用ツール,1
ツール発表,1
発表scalafmt,1
scalafmt紹介,1
scalafmt設定,1
設定項目,1
項目一部,1
一部紹介,1
scalafmt機能,1
機能さ,1
さ享受,1
享受方法,1
方法お話,1
Scalaer,1
er影響,1
現状まとめ,1
まとめJava,1
Javaリリース,1
リリースサイクル,1
サイクルサポート,1
サポート変更,1
変更JVM,1
JVM変更,1
変更予定,1
予定セッション,1
セッションScala,1
Scala利用,1
利用影響,1
現状お話,1
Akka分散,1
トレーシングマイクロサービス,1
マイクロサービス化,1
化アプリケーション,1
アプリケーションパフォーマンス,1
パフォーマンス測定,1
測定一つ,1
一つ分散,1
トレーシングAkka,1
サーバ一つ,1
一つ構築,1
構築他,1
他サービス,1
サービスやり取り,1
やり取り全体,1
全体パフォーマンス,1
パフォーマンス可視,1
可視化,1
化分散,1
トレーシング仕組み,1
仕組み必要,1
必要数,1
数分散,1
トレーシング実装,1
実装Metrics,1
MetricsTracing,1
Tracing実装,1
実装一つ,1
一つOpenCensus,1
OpenCensusOpenCensus,1
OpenCensus利用,1
利用分散,1
トレーシングバックエンド,1
バックエンド一つ,1
一つJaeger,1
JaegerAkka,1
サーバ分散,1
トレーシング可視化,1
可視化紹介,1
DatabricksSpark,1
Sparkデータ,1
機械学習実践,1
実践入門,1
入門DELISH KITCHEN,1
DELISH KITCHEN料理,1
料理動画,1
動画メディア,1
メディアSpark,1
Sparkホスティングサービス,1
ホスティングサービスDatabricks,1
Databricks利用,1
利用データ,1
機械学習個人的,1
個人的Spark,1
Spark利用,1
利用機械学習,1
機械学習敷居が高い,1
敷居が高い印象,1
印象Databricks,1
Databricks導入,1
導入非常,1
非常簡単,1
簡単実現,1
実現アプリケーション,1
アプリケーション内容,1
内容サンプル,1
サンプルコード,1
コード実例,1
実例紹介,1
Jsoncodec,1
codec現場,1
現場circe,1
circeWeb,1
Webアプリケーション,1
開発例,1
例Http,1
HttpRequest,1
RequestResponse,1
Response処理,1
処理大抵,1
大抵Json,1
Jsonわたし,1
わたしScala,1
Scalaplay,1
playjson,1
json歩み,1
歩み最近,1
最近今更,1
今更circe,1
circe大変,1
大変便利,1
便利コード,1
コード解説,1
解説紹介,1
実践GraphQL,1
GraphQLon,1
onScala,1
ScalaFacebook,1
Facebook提唱,1
提唱Github,1
Github採用,1
採用世界的,1
世界的日本的,1
日本的流行,1
流行兆し,1
兆しGraphQL,1
GraphQLGraphQL,1
設計GraphQL,1
採用実装,1
実装Sangria,1
Sangria本番,1
環境稼働,1
稼働セッション,1
セッションGraphQL,1
採用プロダクト,1
プロダクト開発,1
開発採用,1
採用背景,1
背景GraphQL,1
開発紹介,1
Codeコンテナ,1
コンテナツール,1
ツールKubernetes,1
開発徹底,1
徹底効率化,1
効率化Kubernetes,1
開発デファクト,1
デファクト普及,1
普及Kubernetes,1
Kubernetesクラスタ,1
クラスタ管理,1
管理Google,1
Engineオフロード,1
オフロードKubernetes,1
開発従来,1
従来知識,1
知識開発,1
開発フロー,1
フローKubernetes,1
Kubernetes学習,1
学習コスト,1
コストローカル,1
ローカル開発,1
開発手間,1
手間声,1
声耳,1
耳セッション,1
Codeskaffold,1
skaffoldTekton,1
TektonKubernetes,1
開発効率,1
効率化,1
化デモ,1
デモ中心,1
中心紹介,1
紹介Kubernetes,1
RunKnative,1
Knativeサーバーレス,1
サーバーレスKubernetes,1
Kubernetes上,1
上サーバーレス,1
サーバーレス実現,1
実現オープンソースソフトウェア,1
オープンソースソフトウェアKnative,1
Knative昨年,1
昨年Google,1
CloudNext,1
Next2018,1
2018in,1
inSan,1
SanFranciso,1
Franciso発表,1
発表以来,1
以来注目,1
注目Knative,1
Knativeベース,1
ベースサーバーレス,1
サービスCloud,1
RunGCP,1
GCPリリース,1
リリースセッション,1
Run具体的,1
